Datum;Titel;Id-Nr;Mitzeichnungen;Forum;Begründung;Seite;Forumauswertung
25.09.2014;Vorsorge/Rehabilitation - Jährliche staatlich finanzierte Mutter-/Vater-Kind-Kur;46058;86;50 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_09/_30/Petition_46058.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_09/_30/Petition_46058.nc.html;
29.01.2015;Strafen nach dem Strafgesetzbuch - Vorsätzliche Weitergabe von Sicherheitslücken in Computerprogrammen an Dritte;46126;241;30 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_04/Petition_46126.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_04/Petition_46126.nc.html;
16.10.2014;Heimrecht - Schließung von Pflegeheimen bei Kündigung durch den Unternehmer;46150;127;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_06/Petition_46150.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_06/Petition_46150.nc.html;
27.11.2014;Ärzte - Ausstellung von Arbeitsunfähigkeitsbescheinigungen durch Krankenhausärzte;46186;421;28 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_08/Petition_46186.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_08/Petition_46186.nc.html;
16.10.2014;Steuerrecht - Verpflichtung zur differenzierten Rechnungsstellung;46258;130;13 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_12/Petition_46258.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_12/Petition_46258.nc.html;
26.03.2015;Erbrecht - Nachbesserung des 2. Erbrechtsgleichstellungsgesetzes;46285;60;5 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_13/Petition_46285.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_13/Petition_46285.nc.html;
06.11.2014;Krankengeld - Anspruch auf Krankengeld mit dem Tag der Feststellung der Arbeitsunfähigkeit;46307;303;18 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_14/Petition_46307.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_14/Petition_46307.nc.html;
16.10.2014;Verbraucherschutz - Anhebung der Koffein-Höchstmengen in Energy-Drinks;46312;170;32 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_14/Petition_46312.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_14/Petition_46312.nc.html;
03.07.2014;Versorgungsausgleich - Versorgungsausgleich für bestimmte Personenkreise;46314;118;16 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_15/Petition_46314.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_15/Petition_46314.nc.html;
03.07.2014;Sozialrecht - Befreiung von der EEG-Umlage für bestimmte Personenkreise;46334;376;59 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_15/Petition_46334.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_15/Petition_46334.nc.html;
12.05.2016;Namensrecht - Änderung des eingetragenen Geburtsnamens in den tatsächlichen Namen bei der Geburt;46345;327;18 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_16/Petition_46345.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_16/Petition_46345.nc.html;
16.10.2014;Vergütung für medizinische Leistungen - Abrechnung von medizinischen Leistungen nach Bestätigung durch Patienten;46433;604;100 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_21/Petition_46433.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_21/Petition_46433.nc.html;
05.02.2015;Arbeitnehmerüberlassung - Festlegungen von Mindeststandards für Arbeitsbedingungen im Rettungsdienst;46435;941;41 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_21/Petition_46435.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_21/Petition_46435.nc.html;
07.07.2017;Führerscheinwesen - Eignungsprüfung für ältere Fahrzeugführer;46450;505;140 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_22/Petition_46450.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_22/Petition_46450.nc.html;
27.11.2014;Sozialrecht - Gezieltere Förderung behinderter Menschen für den ersten Arbeitsmarkt;46464;598;6 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_22/Petition_46464.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_22/Petition_46464.nc.html;
03.07.2014;Straßenverkehrsordnung - Anhebung der Geschwindigkeitsbegrenzung für LKW über 7,5 t;46472;166;34 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_22/Petition_46472.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_22/Petition_46472.nc.html;
11.06.2015;Wahlrecht - Absenkung der Sperrklausel von 5% auf 3%;46473;763;88 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_22/Petition_46473.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_22/Petition_46473.nc.html;
29.04.2016;Arbeitslosengeld II - Abschaffung der Sanktionen und Leistungseinschränkungen (SGB II und SGB XII);46483;55271;1999 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_23/Petition_46483.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_23/Petition_46483.nc.html;
25.02.2016;Reformvorschläge in der Sozialversicherung - Bürgerversicherung als einheitliche Kanken- und Pflegeversicherung für alle Bundesbürger;46488;788;58 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_23/Petition_46488.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_23/Petition_46488.nc.html;
02.07.2015;Ausbildungsförderung nach dem BAföG - Wiedereinführung der Teilerlassmöglichkeiten;46492;322;16 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_23/Petition_46492.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_23/Petition_46492.nc.html;
13.11.2014;Kirchenfragen - Einstellung der Staatsleistungen (Dotationen) an die Kirchen;46498;5253;126 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_23/Petition_46498.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_23/Petition_46498.nc.html;
24.09.2015;Sozialrecht - Anhebung der Ausgleichsabgabe für Schwerbehinderte;46516;368;19 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_24/Petition_46516.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_24/Petition_46516.nc.html;
13.11.2014;Sommerzeit - Abschaffung der Sommer-/Winterzeitregelung;46575;2499;118 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_27/Petition_46575.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_27/Petition_46575.nc.html;
04.12.2014;Kriegsfolgelasten - Bessere finanzielle Ausstattung der zivilen Kampfmittelbeseitigung;46579;268;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_27/Petition_46579.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_27/Petition_46579.nc.html;
06.11.2014;Gesetzliche Krankenversicherung - Beiträge - - Anhebung der Altersbegrenzung für die gesetzliche studentische Krankenversicherung für Masterstudierende;46594;324;24 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_28/Petition_46594.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_28/Petition_46594.nc.html;
03.07.2014;Straßenverkehrsordnung - Ergänzung der Ausnahmen zum Sonntagsfahrverbot für Oldtimer;46602;527;50 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_28/Petition_46602.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_28/Petition_46602.nc.html;
09.06.2016;Wahlrecht - Absenkung des Mindestwahlalters auf 16 Jahre;46617;419;44 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_29/Petition_46617.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_29/Petition_46617.nc.html;
05.06.2014;Bemessungsgrundlage in der gesetzlichen Rentenversicherung - Mindestrente bei längerfristiger Ausübung von Ehrenämtern;46650;321;38 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_29/Petition_46650.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_29/Petition_46650.nc.html;
16.10.2014;Besitzsteuern - Keine zusätzlichen Abgaben auf die eigene Altersvorsorge;46675;562;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_30/Petition_46675.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_30/Petition_46675.nc.html;
24.09.2015;Regelungen zur Rente wegen verminderter Erwerbsfähigkeit - Abschaffung der Abschläge bei Erwerbsminderungsrenten;46683;915;33 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_10/_31/Petition_46683.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_10/_31/Petition_46683.nc.html;
17.12.2015;Gesetzliche Krankenversicherung - Beiträge - - Neuregelung der Beitragspflicht von Versorgungsbezügen;46714;109;11 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_01/Petition_46714.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_01/Petition_46714.nc.html;
09.10.2014;Militärischer Abschirmdienst - Überführung des militärischen Abschirmdienstes in Bundesnachrichtendienst bzw. Verfassungsschutz;46728;331;29 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_02/Petition_46728.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_02/Petition_46728.nc.html;
18.05.2017;Öffentliche Sicherheit - Whistleblower-Schutzprogramm;46799;994;76 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_05/Petition_46799.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_05/Petition_46799.nc.html;
26.03.2015;Zivilrecht im Internet - Weiterverkauf von PC- und Konsolenspielen;46800;380;53 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_05/Petition_46800.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_05/Petition_46800.nc.html;
26.11.2015;Entwicklungshilfe - Transparenz für Menschenrechte bei der DEG;46803;1144;11 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_05/Petition_46803.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_05/Petition_46803.nc.html;
06.11.2014;Landwirtschaft - Erlaubnis des Hanfanbaus;46846;637;94 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_06/Petition_46846.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_06/Petition_46846.nc.html;
27.11.2014;Arbeitslosengeld II - Keine Anrechnung von Kindergeld auf ALG II;46868;1561;105 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_08/Petition_46868.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_08/Petition_46868.nc.html;
02.07.2015;Sprengstoffrecht - Bundesweites Verbot von Böllern an Silvester;47022;663;271 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_11/Petition_47022.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_11/Petition_47022.nc.html;
05.06.2014;Straßenbaurecht - Teilweise Privatisierung von Bundesfernstraßen;47044;18;43 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_12/Petition_47044.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_12/Petition_47044.nc.html;
02.07.2015;Regelungen zur Altersrente - Altersrente mit 63 Jahren ohne Abschläge nach 45jährigem Arbeitsleben;47059;1042;44 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_12/Petition_47059.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_12/Petition_47059.nc.html;
25.09.2014;Umsatzsteuer - Absenkung für alle Medikamente auf 7%;47075;1136;34 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_13/Petition_47075.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_13/Petition_47075.nc.html;
07.07.2016;Petitionsrecht - Fortbestand des Petitionsausschusses über das Ende der Wahlperiode hinaus;47110;621;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_15/Petition_47110.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_15/Petition_47110.forumauswertungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_15/Petition_47110.nc.html
07.05.2015;Außenpolitik - Ausrichtung zwischenstaatlicher Beziehungen an Menschenrechten;47122;391;26 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_15/Petition_47122.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_15/Petition_47122.nc.html;
17.12.2015;"Sozialrecht - Anerkennung des Merkzeichens ""aG"" für behinderte Menschen mit Kindern";47135;224;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_16/Petition_47135.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_16/Petition_47135.nc.html;
26.06.2014;Strafrechtliche Rehabilitierung der Opfer des SED-Regimes - Erhöhung der Zuwendungen entsprechend der Inflationsrate;47137;105;30 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_17/Petition_47137.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_17/Petition_47137.nc.html;
16.10.2014;Verwaltungsgebühren - Versicherung an Eides statt nach § 5 Straßenverkehrsgesetz gebührenfrei;47145;151;3 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_17/Petition_47145.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_17/Petition_47145.nc.html;
28.01.2016;Arbeitslosengeld II - Einbeziehung privater Lebens- und Rentenversicherungen zum Schonvermögen;47151;409;35 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_17/Petition_47151.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_17/Petition_47151.nc.html;
16.10.2014;Gesetzliche Krankenversicherung - Beiträge - - Ermäßigter Beitragssatz zur Krankenversicherung für alle Rentner;47190;533;31 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_19/Petition_47190.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_19/Petition_47190.nc.html;
22.01.2014;Wirtschaftspolitik - Berücksichtigung von alternativen wirtschaftswissenschaftlichen Erkenntnissen im Gutachten;47203;539;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_20/Petition_47203.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_20/Petition_47203.nc.html;
27.11.2014;Rechtsstellung der Soldaten - Wählbarkeit von Gleichstellungsbeauftragten unabhängig vom Geschlecht;47242;259;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_21/Petition_47242.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_21/Petition_47242.nc.html;
16.10.2014;Erbrecht - Regelungen beim Zugewinnausgleich;47294;74;33 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_23/Petition_47294.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_23/Petition_47294.nc.html;
18.12.2014;Arbeitslosengeld II - Abschaffung der pauschalen Anrechnung von Vermögen;47313;486;44 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_23/Petition_47313.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_23/Petition_47313.nc.html;
05.03.2015;Datenschutz - Gesetzlicher Rahmen für den Einsatz von Datenbrillen;47321;626;38 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_23/Petition_47321.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_23/Petition_47321.nc.html;
05.06.2014;Fischerei - Änderung der EU-Fischfangquoten-Regelung;47325;730;8 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_24/Petition_47325.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_24/Petition_47325.nc.html;
23.06.2016;Verbraucherschutz - Verbot/Kontrolle chemischer Stoffe im Spielzeug;47330;796;33 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_24/Petition_47330.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_24/Petition_47330.nc.html;
18.12.2014;Straßenverkehrsordnung - Einführung von Grenzwerten für Cannabis;47344;740;121 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_24/Petition_47344.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_24/Petition_47344.nc.html;
09.10.2014;Arbeitslosengeld II - Anpassung der Regelsätze für Kinder und Jugendliche;47345;543;97 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_25/Petition_47345.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_25/Petition_47345.nc.html;
25.09.2014;Straßenverkehrsordnung - Generelles Überholverbot für auf 80 km/h begrenzte Fahrzeuge auf vierspurigen Straßen;47371;285;25 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_26/Petition_47371.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_26/Petition_47371.nc.html;
26.02.2015;Filmwesen - Erhalt des filmischen Kulturgutes;47385;419;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_26/Petition_47385.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_26/Petition_47385.nc.html;
30.03.2017;Verbraucherschutz - Kennzeichnungspflicht von Echtpelzprodukten;47404;59747;141 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_26/Petition_47404.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_26/Petition_47404.nc.html;
02.07.2015;Energiewirtschaft - Abschaffung der EEG-Umlage;47433;669;51 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_28/Petition_47433.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_28/Petition_47433.nc.html;
04.12.2014;Steuerpolitik - Abzugsfähigkeit von gesetzlich veranlassten Umbaumaßnahmen;47480;141;12 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_30/Petition_47480.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_30/Petition_47480.nc.html;
06.11.2014;Staatshaftung - Reform des Staatshaftungsrechts;47484;145;23 Beiträge;https://epetitionen.bundestag.de/petitionen/_2013/_11/_30/Petition_47484.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2013/_11/_30/Petition_47484.nc.html;
